parcel,transect,species,hits,year,bearing.x,parcel_aggregate,bearing.y,geometry,NameChange,SubClass,SuperOrder,alt_order,Order,Family,Species,Genus,Species.1,CommonName,OtherNotes,SourceCode,Phreatophyte,Noxious,Toxic,WeedyInOV,RareOrUncommon,Lifecycle,Veg_Type,USDA0,USDA8,Group,Provenance,Lifeform,Spore.Seed,Gymnosperm.Angio,Monocot.Dicot,tbl_species_veg_type_ID,addition_origin,percent_cover
LAW095,30,SATR12,1,2024,NA,LAW095,40,"c(382033, 4141910)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,30,AMDU2,6,2024,NA,LAW095,40,"c(382033, 4141910)",0,NA,NA,NA,Asterales,Asteraceae,Ambrosia dumosa,Ambrosia,dumosa,Burrow-bush,NA,"1,2,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,31,ATCA2,14,2024,NA,LAW095,120,"c(382034, 4142126)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,7
LAW095,31,SATR12,4,2024,NA,LAW095,120,"c(382034, 4142126)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW095,32,ATCA2,2,2024,NA,LAW095,120,"c(382054, 4142038)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW095,32,ATPO,3,2024,NA,LAW095,120,"c(382054, 4142038)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,32,SATR12,2,2024,NA,LAW095,120,"c(382054, 4142038)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW095,33,ERNA10,5,2024,NA,LAW095,40,"c(382082, 4141873)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2.5
LAW095,33,ATCA2,8,2024,NA,LAW095,40,"c(382082, 4141873)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4
LAW095,33,ATPO,11,2024,NA,LAW095,40,"c(382082, 4141873)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5.5
LAW095,33,ATTO,10,2024,NA,LAW095,40,"c(382082, 4141873)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
LAW095,33,SATR12,1,2024,NA,LAW095,40,"c(382082, 4141873)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,34,ATCA2,3,2024,NA,LAW095,320,"c(382105, 4141951)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,34,ATPO,7,2024,NA,LAW095,320,"c(382105, 4141951)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3.5
LAW095,34,ATTO,1,2024,NA,LAW095,320,"c(382105, 4141951)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex torreyi,Atriplex,torreyi,"saltbush, Nevada/Torrey's",NA,"1,2,3,4,5,6,8",GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC-,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,34,AMDU2,1,2024,NA,LAW095,320,"c(382105, 4141951)",0,NA,NA,NA,Asterales,Asteraceae,Ambrosia dumosa,Ambrosia,dumosa,Burrow-bush,NA,"1,2,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW095,35,ATCA2,2,2024,NA,LAW095,120,"c(382117, 4142113)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW095,35,SATR12,8,2024,NA,LAW095,120,"c(382117, 4142113)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,4
LAW095,36,ATCA2,4,2024,NA,LAW095,120,"c(382157, 4142170)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW095,36,SATR12,6,2024,NA,LAW095,120,"c(382157, 4142170)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,36,ERNA10,1,2024,NA,LAW095,120,"c(382157, 4142170)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,0.5
LAW095,37,ATCA2,4,2024,NA,LAW095,220,"c(382164, 4141922)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW095,37,SATR12,3,2024,NA,LAW095,220,"c(382164, 4141922)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,38,ATPO,6,2024,NA,LAW095,40,"c(382188, 4141835)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,38,ATCA2,3,2024,NA,LAW095,40,"c(382188, 4141835)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW095,39,ATPO,12,2024,NA,LAW095,320,"c(382208, 4141952)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,6
LAW095,39,ATCA2,11,2024,NA,LAW095,320,"c(382208, 4141952)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5.5
LAW095,40,ATPO,6,2024,NA,LAW095,120,"c(382222, 4142070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW095,40,ATCA2,7,2024,NA,LAW095,120,"c(382222, 4142070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3.5
LAW095,40,SATR12,1,2024,NA,LAW095,120,"c(382222, 4142070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,1,ERNA10,38,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,19
LAW129,2,ERNA10,82,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,41
LAW129,3,ERNA10,45,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,22.5
LAW129,5,ERNA10,72,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,36
LAW129,6,ERNA10,6,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,3
LAW129,7,ERNA10,4,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2
LAW129,8,ERNA10,54,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,27
LAW129,10,ERNA10,4,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,2
LAW129,12,ERNA10,19,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,9.5
LAW129,13,ERNA10,62,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,31
LAW129,14,ERNA10,95,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,47.5
LAW129,15,ERNA10,58,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,29
LAW129,17,ERNA10,70,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Asterales,Asteraceae,Ericameria nauseosa,Ericameria,nauseosa,"rabbitbrush, Common",NA,"1,4,6,7,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA,35
LAW129,1,ATPO,0,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,2,ATPO,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,ATPO,10,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
LAW129,5,ATPO,1,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,6,ATPO,5,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2.5
LAW129,7,ATPO,6,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,3
LAW129,8,ATPO,0,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,10,ATPO,0,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,12,ATPO,17,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,8.5
LAW129,13,ATPO,0,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,14,ATPO,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,ATPO,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,ATPO,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex polycarpa,Atriplex,polycarpa,"saltbush, Allscale",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,1,SATR12,3,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1.5
LAW129,2,SATR12,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,SATR12,2,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW129,5,SATR12,2,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW129,6,SATR12,2,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW129,7,SATR12,24,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,12
LAW129,8,SATR12,0,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,10,SATR12,1,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,12,SATR12,14,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,7
LAW129,13,SATR12,19,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,9.5
LAW129,14,SATR12,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,SATR12,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,SATR12,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,1,ATCA2,10,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
LAW129,2,ATCA2,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,ATCA2,1,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,5,ATCA2,8,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4
LAW129,6,ATCA2,10,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
