parcel,year,transect,species,hits,Lifeform,Lifecycle
PLC227,2025,4a,ERBR7,0,Herb,Annual
PLC227,2025,4a,ERDE6,2,Herb,Annual
PLC227,2025,4a,ERMA2,1,Herb,Annual
PLC227,2025,4a,ERNA10,0,Shrub,Perennial
PLC227,2025,4a,HECU3,0,Herb,Perennial
PLC227,2025,4a,PSARM,0,Shrub,Perennial
PLC227,2025,4a,PSPO,4,Shrub,Perennial
PLC227,2025,4a,SATR12,3,Herb,Annual
PLC227,2025,4a,SAVE4,0,Shrub,Perennial
PLC227,2025,4a,SPAI,0,Grass,Perennial
PLC227,2025,4a,STHY5,0,NA,NA
PLC227,2025,5a,ATCA2,11,Shrub,Perennial
PLC227,2025,5a,ATCO,0,Shrub,Perennial
PLC227,2025,5a,ATPO,0,Shrub,Perennial
PLC227,2025,5a,ATTO,0,Shrub,Perennial
PLC227,2025,5a,DISP,0,Grass,Perennial
PLC227,2025,5a,ERBR7,0,Herb,Annual
PLC227,2025,5a,ERDE6,2,Herb,Annual
PLC227,2025,5a,ERMA2,1,Herb,Annual
PLC227,2025,5a,ERNA10,0,Shrub,Perennial
PLC227,2025,5a,HECU3,0,Herb,Perennial
PLC227,2025,5a,PSARM,0,Shrub,Perennial
PLC227,2025,5a,PSPO,0,Shrub,Perennial
PLC227,2025,5a,SATR12,3,Herb,Annual
PLC227,2025,5a,SAVE4,0,Shrub,Perennial
PLC227,2025,5a,SPAI,0,Grass,Perennial
PLC227,2025,5a,STHY5,0,NA,NA
PLC227,2025,6a,ATCA2,14,Shrub,Perennial
PLC227,2025,6a,ATCO,0,Shrub,Perennial
PLC227,2025,6a,ATPO,1,Shrub,Perennial
PLC227,2025,6a,ATTO,0,Shrub,Perennial
PLC227,2025,6a,DISP,0,Grass,Perennial
PLC227,2025,6a,ERBR7,0,Herb,Annual
PLC227,2025,6a,ERDE6,0,Herb,Annual
PLC227,2025,6a,ERMA2,0,Herb,Annual
PLC227,2025,6a,ERNA10,7,Shrub,Perennial
PLC227,2025,6a,HECU3,0,Herb,Perennial
PLC227,2025,6a,PSARM,0,Shrub,Perennial
PLC227,2025,6a,PSPO,0,Shrub,Perennial
PLC227,2025,6a,SATR12,0,Herb,Annual
PLC227,2025,6a,SAVE4,0,Shrub,Perennial
PLC227,2025,6a,SPAI,0,Grass,Perennial
PLC227,2025,6a,STHY5,0,NA,NA
PLC227,2025,7a,ATCA2,8,Shrub,Perennial
PLC227,2025,7a,ATCO,0,Shrub,Perennial
PLC227,2025,7a,ATPO,4,Shrub,Perennial
PLC227,2025,7a,ATTO,0,Shrub,Perennial
PLC227,2025,7a,DISP,0,Grass,Perennial
PLC227,2025,7a,ERBR7,0,Herb,Annual
PLC227,2025,7a,ERDE6,0,Herb,Annual
PLC227,2025,7a,ERMA2,0,Herb,Annual
PLC227,2025,7a,ERNA10,7,Shrub,Perennial
PLC227,2025,7a,HECU3,0,Herb,Perennial
PLC227,2025,7a,PSARM,0,Shrub,Perennial
PLC227,2025,7a,PSPO,0,Shrub,Perennial
PLC227,2025,7a,SATR12,0,Herb,Annual
PLC227,2025,7a,SAVE4,0,Shrub,Perennial
PLC227,2025,7a,SPAI,0,Grass,Perennial
PLC227,2025,7a,STHY5,0,NA,NA
PLC227,2025,8a,ATCA2,1,Shrub,Perennial
PLC227,2025,8a,ATCO,0,Shrub,Perennial
PLC227,2025,8a,ATPO,3,Shrub,Perennial
PLC227,2025,8a,ATTO,1,Shrub,Perennial
PLC227,2025,8a,DISP,1,Grass,Perennial
PLC227,2025,8a,ERBR7,0,Herb,Annual
PLC227,2025,8a,ERDE6,0,Herb,Annual
PLC227,2025,8a,ERMA2,0,Herb,Annual
PLC227,2025,8a,ERNA10,0,Shrub,Perennial
PLC227,2025,8a,HECU3,3,Herb,Perennial
PLC227,2025,8a,PSARM,0,Shrub,Perennial
PLC227,2025,8a,PSPO,0,Shrub,Perennial
PLC227,2025,8a,SATR12,22,Herb,Annual
PLC227,2025,8a,SAVE4,0,Shrub,Perennial
PLC227,2025,8a,SPAI,6,Grass,Perennial
PLC227,2025,8a,STHY5,0,NA,NA
PLC227,2025,9a,ATCA2,1,Shrub,Perennial
PLC227,2025,9a,ATCO,0,Shrub,Perennial
PLC227,2025,9a,ATPO,0,Shrub,Perennial
PLC227,2025,9a,ATTO,1,Shrub,Perennial
PLC227,2025,9a,DISP,1,Grass,Perennial
PLC227,2025,9a,ERBR7,0,Herb,Annual
PLC227,2025,9a,ERDE6,0,Herb,Annual
PLC227,2025,9a,ERMA2,0,Herb,Annual
PLC227,2025,9a,ERNA10,0,Shrub,Perennial
PLC227,2025,9a,HECU3,3,Herb,Perennial
PLC227,2025,9a,PSARM,0,Shrub,Perennial
PLC227,2025,9a,PSPO,0,Shrub,Perennial
PLC227,2025,9a,SATR12,27,Herb,Annual
PLC227,2025,9a,SAVE4,0,Shrub,Perennial
PLC227,2025,9a,SPAI,6,Grass,Perennial
PLC227,2025,9a,STHY5,0,NA,NA
PLC230,2023,1,ATPO,30,Shrub,Perennial
PLC230,2023,1,SATR12,3,Herb,Annual
PLC230,2023,10,ATPO,2,Shrub,Perennial
PLC230,2023,10,ATTO,6,Shrub,Perennial
PLC230,2023,10,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC230,2023,10,MALE3,1,Herb,Perennial
PLC230,2023,10,SATR12,1,Herb,Annual
PLC230,2023,11,ATTO,5,Shrub,Perennial
PLC230,2023,11,SATR12,16,Herb,Annual
PLC230,2023,11,SPAI,1,Grass,Perennial
PLC230,2023,12,ATTO,13,Shrub,Perennial
PLC230,2023,12,SATR12,56,Herb,Annual
PLC230,2023,13,ACHY,1,Grass,Perennial
PLC230,2023,13,ATCA2,4,Shrub,Perennial
PLC230,2023,13,PSPO,3,Shrub,Perennial
PLC230,2023,13,STEPH,1,Herb_Shrub,Perennial
PLC230,2023,14,ATTO,3,Shrub,Perennial
PLC230,2023,14,SATR12,30,Herb,Annual
PLC230,2023,15,ATTO,11,Shrub,Perennial
PLC230,2023,15,ERNA10,3,Shrub,Perennial
PLC230,2023,15,SPAI,2,Grass,Perennial
PLC230,2023,16,ATTO,2,Shrub,Perennial
PLC230,2023,16,SATR12,14,Herb,Annual
PLC230,2023,17,ATPO,22,Shrub,Perennial
PLC230,2023,18,ATTO,18,Shrub,Perennial
PLC230,2023,18,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC230,2023,18,MALE3,3,Herb,Perennial
PLC230,2023,18,SATR12,8,Herb,Annual
PLC230,2023,18,SPAI,11,Grass,Perennial
PLC230,2023,19,ATCA2,7,Shrub,Perennial
PLC230,2023,19,ERIOG,7,Herb_Shrub,Annual/Perennial
PLC230,2023,19,SATR12,4,Herb,Annual
PLC230,2023,2,ATCO,2,Shrub,Perennial
PLC230,2023,2,ATPO,3,Shrub,Perennial
PLC230,2023,2,ATTO,4,Shrub,Perennial
PLC230,2023,2,SATR12,1,Herb,Annual
PLC230,2023,2,SPAI,4,Grass,Perennial
PLC230,2023,20,ATCA2,3,Shrub,Perennial
PLC230,2023,20,ATPO,5,Shrub,Perennial
PLC230,2023,20,ATTO,1,Shrub,Perennial
PLC230,2023,21,ATTO,19,Shrub,Perennial
PLC230,2023,21,MALE3,3,Herb,Perennial
PLC230,2023,21,SATR12,20,Herb,Annual
PLC230,2023,22,ATCA2,15,Shrub,Perennial
PLC230,2023,22,SATR12,2,Herb,Annual
PLC230,2023,22,STEPH,1,Herb_Shrub,Perennial
PLC230,2023,23,ATTO,12,Shrub,Perennial
PLC230,2023,23,ERIOG,2,Herb_Shrub,Annual/Perennial
PLC230,2023,23,ERNA10,1,Shrub,Perennial
PLC230,2023,23,MALE3,1,Herb,Perennial
PLC230,2023,23,SATR12,4,Herb,Annual
PLC230,2023,23,SPAI,8,Grass,Perennial
PLC230,2023,24,ATTO,19,Shrub,Perennial
PLC230,2023,24,MALE3,1,Herb,Perennial
PLC230,2023,24,SATR12,2,Herb,Annual
PLC230,2023,24,SPAI,2,Grass,Perennial
PLC230,2023,25,ATTO,14,Shrub,Perennial
PLC230,2023,25,ERNA10,1,Shrub,Perennial
PLC230,2023,25,SATR12,9,Herb,Annual
PLC230,2023,25,SPAI,1,Grass,Perennial
PLC230,2023,26,ATPO,22,Shrub,Perennial
PLC230,2023,27,ATCA2,3,Shrub,Perennial
PLC230,2023,27,ATPO,22,Shrub,Perennial
PLC230,2023,28,ATTO,4,Shrub,Perennial
PLC230,2023,28,ERIOG,8,Herb_Shrub,Annual/Perennial
PLC230,2023,28,SATR12,3,Herb,Annual
PLC230,2023,29,ATTO,7,Shrub,Perennial
PLC230,2023,29,SPAI,14,Grass,Perennial
PLC230,2023,3,ATTO,1,Shrub,Perennial
PLC230,2023,3,SATR12,37,Herb,Annual
PLC230,2023,30,ATPO,26,Shrub,Perennial
PLC230,2023,30,SATR12,2,Herb,Annual
PLC230,2023,31,ATPO,24,Shrub,Perennial
PLC230,2023,32,ATPO,17,Shrub,Perennial
PLC230,2023,32,ATTO,1,Shrub,Perennial
PLC230,2023,33,ACHY,2,Grass,Perennial
PLC230,2023,33,ATCA2,14,Shrub,Perennial
PLC230,2023,33,ERIOG,1,Herb_Shrub,Annual/Perennial
PLC230,2023,33,ERNA10,3,Shrub,Perennial
PLC230,2023,33,SAVE4,3,Shrub,Perennial
PLC230,2023,34,ATPO,2,Shrub,Perennial
PLC230,2023,35,ATTO,20,Shrub,Perennial
PLC230,2023,35,ERNA10,1,Shrub,Perennial
PLC230,2023,35,SATR12,1,Herb,Annual
PLC230,2023,36,ATTO,4,Shrub,Perennial
PLC230,2023,36,ERIOG,7,Herb_Shrub,Annual/Perennial
PLC230,2023,36,SATR12,6,Herb,Annual
PLC230,2023,37,ATTO,7,Shrub,Perennial
PLC230,2023,37,SATR12,29,Herb,Annual
PLC230,2023,38,ATPO,20,Shrub,Perennial
PLC230,2023,39,ATCA2,1,Shrub,Perennial
PLC230,2023,39,ATPO,17,Shrub,Perennial
PLC230,2023,39,ATTO,2,Shrub,Perennial
PLC230,2023,39,SATR12,1,Herb,Annual
PLC230,2023,4,ATPO,16,Shrub,Perennial
PLC230,2023,40,ATTO,10,Shrub,Perennial
PLC230,2023,40,SATR12,19,Herb,Annual
PLC230,2023,5,ATPO,25,Shrub,Perennial
PLC230,2023,5,ATTO,2,Shrub,Perennial
PLC230,2023,5,SATR12,7,Herb,Annual
PLC230,2023,6,ATCA2,3,Shrub,Perennial
PLC230,2023,6,ATPO,22,Shrub,Perennial
PLC230,2023,6,SATR12,3,Herb,Annual
PLC230,2023,7,ALOC2,1,Shrub,Perennial
PLC230,2023,7,ATTO,2,Shrub,Perennial
PLC230,2023,7,ERNA10,3,Shrub,Perennial
PLC230,2023,7,SPAI,32,Grass,Perennial
PLC230,2023,8,ACHY,1,Grass,Perennial
PLC230,2023,8,ATCA2,13,Shrub,Perennial
PLC230,2023,8,ERIOG,2,Herb_Shrub,Annual/Perennial
PLC230,2023,8,SATR12,17,Herb,Annual
PLC230,2023,9,ATPO,26,Shrub,Perennial
PLC230,2025,10a,ATCA2,0,Shrub,Perennial
PLC230,2025,10a,ATCO,0,Shrub,Perennial
PLC230,2025,10a,ATPO,6,Shrub,Perennial
PLC230,2025,10a,ATTO,18,Shrub,Perennial
PLC230,2025,10a,BAHY,0,Herb,Annual
PLC230,2025,10a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,10a,ERCA20,0,Herb,Annual
PLC230,2025,10a,ERDE6,0,Herb,Annual
PLC230,2025,10a,ERNA10,0,Shrub,Perennial
PLC230,2025,10a,HECU3,0,Herb,Perennial
PLC230,2025,10a,JUBA,0,Grass,Perennial
PLC230,2025,10a,LACO13,0,Herb,Annual
PLC230,2025,10a,LELA2,0,Herb,Perennial
PLC230,2025,10a,MALE3,0,Herb,Perennial
PLC230,2025,10a,SATR12,0,Herb,Annual
PLC230,2025,10a,SPAI,0,Grass,Perennial
PLC230,2025,10a,STHY5,0,NA,NA
PLC230,2025,11a,ATCA2,0,Shrub,Perennial
PLC230,2025,11a,ATCO,0,Shrub,Perennial
PLC230,2025,11a,ATPO,0,Shrub,Perennial
PLC230,2025,11a,ATTO,18,Shrub,Perennial
PLC230,2025,11a,BAHY,0,Herb,Annual
PLC230,2025,11a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,11a,ERCA20,0,Herb,Annual
PLC230,2025,11a,ERDE6,0,Herb,Annual
PLC230,2025,11a,ERNA10,0,Shrub,Perennial
PLC230,2025,11a,HECU3,0,Herb,Perennial
PLC230,2025,11a,JUBA,0,Grass,Perennial
PLC230,2025,11a,LACO13,0,Herb,Annual
PLC230,2025,11a,LELA2,0,Herb,Perennial
PLC230,2025,11a,MALE3,0,Herb,Perennial
PLC230,2025,11a,SATR12,0,Herb,Annual
PLC230,2025,11a,SPAI,0,Grass,Perennial
PLC230,2025,11a,STHY5,0,NA,NA
PLC230,2025,12c,ATCA2,4,Shrub,Perennial
PLC230,2025,12c,ATCO,0,Shrub,Perennial
PLC230,2025,12c,ATPO,0,Shrub,Perennial
PLC230,2025,12c,ATTO,0,Shrub,Perennial
PLC230,2025,12c,BAHY,0,Herb,Annual
PLC230,2025,12c,DESO2,0,Herb,Annual/Biennial
PLC230,2025,12c,ERCA20,0,Herb,Annual
PLC230,2025,12c,ERDE6,0,Herb,Annual
PLC230,2025,12c,ERNA10,0,Shrub,Perennial
PLC230,2025,12c,HECU3,0,Herb,Perennial
PLC230,2025,12c,JUBA,0,Grass,Perennial
PLC230,2025,12c,LACO13,0,Herb,Annual
PLC230,2025,12c,LELA2,0,Herb,Perennial
PLC230,2025,12c,MALE3,0,Herb,Perennial
PLC230,2025,12c,SATR12,0,Herb,Annual
PLC230,2025,12c,SPAI,0,Grass,Perennial
PLC230,2025,12c,STHY5,3,NA,NA
PLC230,2025,13c,ATCA2,8,Shrub,Perennial
PLC230,2025,13c,ATCO,0,Shrub,Perennial
PLC230,2025,13c,ATPO,0,Shrub,Perennial
PLC230,2025,13c,ATTO,0,Shrub,Perennial
PLC230,2025,13c,BAHY,0,Herb,Annual
PLC230,2025,13c,DESO2,0,Herb,Annual/Biennial
PLC230,2025,13c,ERCA20,0,Herb,Annual
PLC230,2025,13c,ERDE6,0,Herb,Annual
PLC230,2025,13c,ERNA10,0,Shrub,Perennial
PLC230,2025,13c,HECU3,0,Herb,Perennial
PLC230,2025,13c,JUBA,0,Grass,Perennial
PLC230,2025,13c,LACO13,0,Herb,Annual
PLC230,2025,13c,LELA2,0,Herb,Perennial
PLC230,2025,13c,MALE3,0,Herb,Perennial
PLC230,2025,13c,SATR12,0,Herb,Annual
PLC230,2025,13c,SPAI,0,Grass,Perennial
PLC230,2025,13c,STHY5,3,NA,NA
PLC230,2025,14a,ATCA2,4,Shrub,Perennial
PLC230,2025,14a,ATCO,0,Shrub,Perennial
PLC230,2025,14a,ATPO,0,Shrub,Perennial
PLC230,2025,14a,ATTO,3,Shrub,Perennial
PLC230,2025,14a,BAHY,0,Herb,Annual
PLC230,2025,14a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,14a,ERCA20,0,Herb,Annual
PLC230,2025,14a,ERDE6,2,Herb,Annual
PLC230,2025,14a,ERNA10,0,Shrub,Perennial
PLC230,2025,14a,HECU3,0,Herb,Perennial
PLC230,2025,14a,JUBA,0,Grass,Perennial
PLC230,2025,14a,LACO13,1,Herb,Annual
PLC230,2025,14a,LELA2,0,Herb,Perennial
PLC230,2025,14a,MALE3,0,Herb,Perennial
PLC230,2025,14a,SATR12,4,Herb,Annual
PLC230,2025,14a,SPAI,0,Grass,Perennial
PLC230,2025,14a,STHY5,0,NA,NA
PLC230,2025,15d,ATCA2,0,Shrub,Perennial
PLC230,2025,15d,ATCO,0,Shrub,Perennial
PLC230,2025,15d,ATPO,0,Shrub,Perennial
PLC230,2025,15d,ATTO,6,Shrub,Perennial
PLC230,2025,15d,BAHY,0,Herb,Annual
PLC230,2025,15d,DESO2,0,Herb,Annual/Biennial
PLC230,2025,15d,ERCA20,0,Herb,Annual
PLC230,2025,15d,ERDE6,2,Herb,Annual
PLC230,2025,15d,ERNA10,0,Shrub,Perennial
PLC230,2025,15d,HECU3,0,Herb,Perennial
PLC230,2025,15d,JUBA,0,Grass,Perennial
PLC230,2025,15d,LACO13,1,Herb,Annual
PLC230,2025,15d,LELA2,0,Herb,Perennial
PLC230,2025,15d,MALE3,0,Herb,Perennial
PLC230,2025,15d,SATR12,5,Herb,Annual
PLC230,2025,15d,SPAI,0,Grass,Perennial
PLC230,2025,15d,STHY5,0,NA,NA
PLC230,2025,1a,ATCA2,0,Shrub,Perennial
PLC230,2025,1a,ATCO,0,Shrub,Perennial
PLC230,2025,1a,ATPO,0,Shrub,Perennial
PLC230,2025,1a,ATTO,9,Shrub,Perennial
PLC230,2025,1a,BAHY,0,Herb,Annual
PLC230,2025,1a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,1a,ERCA20,0,Herb,Annual
PLC230,2025,1a,ERDE6,0,Herb,Annual
PLC230,2025,1a,ERNA10,3,Shrub,Perennial
PLC230,2025,1a,HECU3,0,Herb,Perennial
PLC230,2025,1a,JUBA,1,Grass,Perennial
PLC230,2025,1a,LACO13,0,Herb,Annual
PLC230,2025,1a,LELA2,0,Herb,Perennial
PLC230,2025,1a,MALE3,0,Herb,Perennial
PLC230,2025,1a,SATR12,0,Herb,Annual
PLC230,2025,1a,SPAI,6,Grass,Perennial
PLC230,2025,1a,STHY5,0,NA,NA
PLC230,2025,2a,ATCA2,0,Shrub,Perennial
PLC230,2025,2a,ATCO,0,Shrub,Perennial
PLC230,2025,2a,ATPO,0,Shrub,Perennial
PLC230,2025,2a,ATTO,4,Shrub,Perennial
PLC230,2025,2a,BAHY,0,Herb,Annual
PLC230,2025,2a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,2a,ERCA20,0,Herb,Annual
PLC230,2025,2a,ERDE6,3,Herb,Annual
PLC230,2025,2a,ERNA10,1,Shrub,Perennial
PLC230,2025,2a,HECU3,0,Herb,Perennial
PLC230,2025,2a,JUBA,0,Grass,Perennial
PLC230,2025,2a,LACO13,0,Herb,Annual
PLC230,2025,2a,LELA2,0,Herb,Perennial
PLC230,2025,2a,MALE3,0,Herb,Perennial
PLC230,2025,2a,SATR12,6,Herb,Annual
PLC230,2025,2a,SPAI,0,Grass,Perennial
PLC230,2025,2a,STHY5,0,NA,NA
PLC230,2025,3e,ATCA2,0,Shrub,Perennial
PLC230,2025,3e,ATCO,0,Shrub,Perennial
PLC230,2025,3e,ATPO,0,Shrub,Perennial
PLC230,2025,3e,ATTO,0,Shrub,Perennial
PLC230,2025,3e,BAHY,0,Herb,Annual
PLC230,2025,3e,DESO2,0,Herb,Annual/Biennial
PLC230,2025,3e,ERCA20,0,Herb,Annual
PLC230,2025,3e,ERDE6,3,Herb,Annual
PLC230,2025,3e,ERNA10,0,Shrub,Perennial
PLC230,2025,3e,HECU3,0,Herb,Perennial
PLC230,2025,3e,JUBA,0,Grass,Perennial
PLC230,2025,3e,LACO13,0,Herb,Annual
PLC230,2025,3e,LELA2,0,Herb,Perennial
PLC230,2025,3e,MALE3,0,Herb,Perennial
PLC230,2025,3e,SATR12,6,Herb,Annual
PLC230,2025,3e,SPAI,0,Grass,Perennial
PLC230,2025,3e,STHY5,0,NA,NA
PLC230,2025,4a,ATCA2,0,Shrub,Perennial
PLC230,2025,4a,ATCO,0,Shrub,Perennial
PLC230,2025,4a,ATPO,11,Shrub,Perennial
PLC230,2025,4a,ATTO,6,Shrub,Perennial
PLC230,2025,4a,BAHY,0,Herb,Annual
PLC230,2025,4a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,4a,ERCA20,0,Herb,Annual
PLC230,2025,4a,ERDE6,0,Herb,Annual
PLC230,2025,4a,ERNA10,0,Shrub,Perennial
PLC230,2025,4a,HECU3,0,Herb,Perennial
PLC230,2025,4a,JUBA,0,Grass,Perennial
PLC230,2025,4a,LACO13,0,Herb,Annual
PLC230,2025,4a,LELA2,0,Herb,Perennial
PLC230,2025,4a,MALE3,0,Herb,Perennial
PLC230,2025,4a,SATR12,0,Herb,Annual
PLC230,2025,4a,SPAI,0,Grass,Perennial
PLC230,2025,4a,STHY5,0,NA,NA
PLC230,2025,5a,ATCA2,0,Shrub,Perennial
PLC230,2025,5a,ATCO,1,Shrub,Perennial
PLC230,2025,5a,ATPO,16,Shrub,Perennial
PLC230,2025,5a,ATTO,10,Shrub,Perennial
PLC230,2025,5a,BAHY,0,Herb,Annual
PLC230,2025,5a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,5a,ERCA20,0,Herb,Annual
PLC230,2025,5a,ERDE6,0,Herb,Annual
PLC230,2025,5a,ERNA10,0,Shrub,Perennial
PLC230,2025,5a,HECU3,0,Herb,Perennial
PLC230,2025,5a,JUBA,0,Grass,Perennial
PLC230,2025,5a,LACO13,0,Herb,Annual
PLC230,2025,5a,LELA2,0,Herb,Perennial
PLC230,2025,5a,MALE3,0,Herb,Perennial
PLC230,2025,5a,SATR12,0,Herb,Annual
PLC230,2025,5a,SPAI,0,Grass,Perennial
PLC230,2025,5a,STHY5,0,NA,NA
PLC230,2025,6a,ATCA2,0,Shrub,Perennial
PLC230,2025,6a,ATCO,1,Shrub,Perennial
PLC230,2025,6a,ATPO,5,Shrub,Perennial
PLC230,2025,6a,ATTO,16,Shrub,Perennial
PLC230,2025,6a,BAHY,0,Herb,Annual
PLC230,2025,6a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,6a,ERCA20,0,Herb,Annual
PLC230,2025,6a,ERDE6,0,Herb,Annual
PLC230,2025,6a,ERNA10,0,Shrub,Perennial
PLC230,2025,6a,HECU3,0,Herb,Perennial
PLC230,2025,6a,JUBA,0,Grass,Perennial
PLC230,2025,6a,LACO13,0,Herb,Annual
PLC230,2025,6a,LELA2,0,Herb,Perennial
PLC230,2025,6a,MALE3,0,Herb,Perennial
PLC230,2025,6a,SATR12,0,Herb,Annual
PLC230,2025,6a,SPAI,1,Grass,Perennial
PLC230,2025,6a,STHY5,0,NA,NA
PLC230,2025,7a,ATCA2,0,Shrub,Perennial
PLC230,2025,7a,ATCO,0,Shrub,Perennial
PLC230,2025,7a,ATPO,0,Shrub,Perennial
PLC230,2025,7a,ATTO,19,Shrub,Perennial
PLC230,2025,7a,BAHY,0,Herb,Annual
PLC230,2025,7a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,7a,ERCA20,0,Herb,Annual
PLC230,2025,7a,ERDE6,0,Herb,Annual
PLC230,2025,7a,ERNA10,0,Shrub,Perennial
PLC230,2025,7a,HECU3,0,Herb,Perennial
PLC230,2025,7a,JUBA,0,Grass,Perennial
PLC230,2025,7a,LACO13,0,Herb,Annual
PLC230,2025,7a,LELA2,0,Herb,Perennial
PLC230,2025,7a,MALE3,0,Herb,Perennial
PLC230,2025,7a,SATR12,0,Herb,Annual
PLC230,2025,7a,SPAI,1,Grass,Perennial
PLC230,2025,7a,STHY5,0,NA,NA
PLC230,2025,8a,ATCA2,0,Shrub,Perennial
PLC230,2025,8a,ATCO,0,Shrub,Perennial
PLC230,2025,8a,ATPO,23,Shrub,Perennial
PLC230,2025,8a,ATTO,7,Shrub,Perennial
PLC230,2025,8a,BAHY,0,Herb,Annual
PLC230,2025,8a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,8a,ERCA20,0,Herb,Annual
PLC230,2025,8a,ERDE6,0,Herb,Annual
PLC230,2025,8a,ERNA10,0,Shrub,Perennial
PLC230,2025,8a,HECU3,0,Herb,Perennial
PLC230,2025,8a,JUBA,0,Grass,Perennial
PLC230,2025,8a,LACO13,0,Herb,Annual
PLC230,2025,8a,LELA2,0,Herb,Perennial
PLC230,2025,8a,MALE3,0,Herb,Perennial
PLC230,2025,8a,SATR12,0,Herb,Annual
PLC230,2025,8a,SPAI,0,Grass,Perennial
PLC230,2025,8a,STHY5,0,NA,NA
PLC230,2025,9a,ATCA2,0,Shrub,Perennial
PLC230,2025,9a,ATCO,0,Shrub,Perennial
PLC230,2025,9a,ATPO,29,Shrub,Perennial
PLC230,2025,9a,ATTO,0,Shrub,Perennial
PLC230,2025,9a,BAHY,0,Herb,Annual
PLC230,2025,9a,DESO2,0,Herb,Annual/Biennial
PLC230,2025,9a,ERCA20,0,Herb,Annual
PLC230,2025,9a,ERDE6,0,Herb,Annual
PLC230,2025,9a,ERNA10,0,Shrub,Perennial
PLC230,2025,9a,HECU3,0,Herb,Perennial
PLC230,2025,9a,JUBA,0,Grass,Perennial
PLC230,2025,9a,LACO13,0,Herb,Annual
PLC230,2025,9a,LELA2,0,Herb,Perennial
PLC230,2025,9a,MALE3,0,Herb,Perennial
PLC230,2025,9a,SATR12,0,Herb,Annual
PLC230,2025,9a,SPAI,0,Grass,Perennial
PLC230,2025,9a,STHY5,0,NA,NA
