NameChange,SubClass,SuperOrder,alt_order,Order,Family,Code,Species,Genus,Species.1,CommonName,OtherNotes,SourceCode,Phreatophyte,Noxious,Toxic,WeedyInOV,RareOrUncommon,Lifecycle,Veg_Type,USDA0,USDA8,Group,Provenance,Lifeform,Spore/Seed,Gymnosperm/Angio,Monocot/Dicot,tbl_species_veg_type_ID,addition_origin
0,NA,NA,NA,Caryophyllales,Nyctaginaceae,MIMU,Mirabilis multiflora,Mirabilis,multiflora,"four o'clock, Giant",NA,4,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Urticales,Cannabaceae,MIMUL,Mimulus sp.,Mimulus,sp,Monkeyflower,NA,"1,4",GW dependent,0,0,0,0,Annual/Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Nyctaginaceae,MIMUP,Mirabilis multiflora var. pubescens,Mirabilis,multiflora,"four o'clock, Colorado",NA,0,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Urticales,Cannabaceae,MIPI8,Mimulus pilosus,Mimulus,pilosus,"monkeyflower, Hairy",NA,"2,4,7",GW dependent,0,0,0,0,Annual,forb,FACW,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Urticales,Cannabaceae,MIPR,Mimulus primuloides,Mimulus,primuloides,"monkeyflower, Primrose",NA,7,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Nyctaginaceae,MIRAB,Mirabilis sp.,Mirabilis,sp,Four o'clock,NA,"1,8",0,0,0,0,0,Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Urticales,Cannabaceae,MISU2,Mimulus suksdorfii,Mimulus,suksdorfii,"monkeyflower, Suksdorf's miniature",NA,4,GW dependent,0,0,0,0,Annual,forb,FACW*,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
NA,NA,NA,NA,Urticales,Moraceae,MOAL,Morus alba,Morus,alba,white mulberry,NA,NA,0,NA,NA,NA,NA,Perennial,weed,NA,NA,NA,Non-native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,MOBE,Monoptilon bellidiforme,Monoptilon,bellidiforme,"desert star, Daisy",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,MOBE2,Monoptilon bellioides,Monoptilon,bellioides,"desert star, Mojave",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Montiaceae,MOCH,Montia chamissoi,Montia,chamissoi,"lettuce, Water miners",NA,7,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Chenopodiaceae,MONU,Monolepis nuttalliana,Monolepis,nuttalliana,"weed, Nuttall's poverty",NA,"2,3",GW dependent,0,0,0,0,Annual,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Caryophyllales,Montiaceae,MOPEU,Montia perfoliata var. utahensis,Montia,perfoliata,"lettuce, Utah miners",Claytonia parviflora ssp. parviflora,2,GW dependent,0,0,0,0,Annual,forb,FAC,FAC-,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Urticales,Moraceae,MORUS,Morus sp.,Morus,sp,Mulberry,NA,7,0,0,0,0,0,Perennial,weed,n/a,n/a,2,Non-native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MUAS,Muhlenbergia asperifolia,Muhlenbergia,asperifolia,"muhly, Alkali/ Scratchgrass",NA,"1,2,3,4,6,7,8",GW dependent,0,0,0,0,Perennial,grass,FACW,FACW+,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Asparagales,Themidaceae,MUCO,Muilla coronata,Muilla,coronata,"muilla, Crowned",NA,2,0,0,0,0,-1,Perennial,forb,n/a,n/a,4,Native,Herb,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MUFI2,Muhlenbergia filiformis,Muhlenbergia,filiformis,"muhly, Pullup",NA,7,GW dependent,0,0,0,0,Annual,grass,FACW,FACW+,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MUHLE,Muhlenbergia sp.,Muhlenbergia,sp,Muhly,NA,1,GW dependent,0,0,0,0,Annual/Perennial,grass,n/a,n/a,NA,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Poales,Poaceae,MUMI2,Muhlenbergia minutissima,Muhlenbergia,minutissima,"muhly, Annual",NA,7,GW dependent,0,0,0,0,Annual,grass,FAC*,FAC,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MURA,Muhlenbergia racemosa,Muhlenbergia,racemosa,"muhly, Marsh",not documented in CA!,1,GW dependent,0,0,0,0,Perennial,weed,FACW,FACU,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MURI,Muhlenbergia richardsonis,Muhlenbergia,richardsonis,"muhly, Mat",NA,"1,7",GW dependent,0,0,0,0,Perennial,grass,FAC,FACU*,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,MURI2,Muhlenbergia rigens,Muhlenbergia,rigens,"grass, Deer",NA,1,GW dependent,0,0,0,0,Perennial,grass,FACW,UPL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,MYSC,Myosotis scorpioides,Myosotis,scorpioides,"forget-me-not, Common",NA,"4,7",GW dependent,0,0,-1,0,Perennial,weed,FACW*,OBL,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,NAAR,Nama aretioides,Nama,aretioides,"purple mat, Sagebrush",NA,"2,3",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polemoniales,Polemoniaceae,NABR,Navarretia breweri,Navarretia,breweri,"navarretia, Brewer's",NA,7,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,NADE,Nama demissum,Nama,demissum,"purple mat, Little",NA,"2,4,7",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,NADE3,Nama depressum,Nama,depressum,"purple mat, Narrow-leaved",NA,"2,3",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Capparales,Brassicaceae,NAOF,Nasturtium officinale,Nasturtium,officinale,"cress, Water",NA,"2,4,5,7",GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Boraginales,Boraginaceae,NARO,Nama rothrockii,Nama,rothrockii,"fiddleleaf, Rothrock's",NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Capparales,Brassicaceae,NASI,Nasturtium sinuatum,Nasturtium,sinuatum,"cress, Spreading yellow",Rorippa sinuata,8,GW dependent,0,0,0,0,Perennial,forb,FACW,FACW,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
-1,NA,NA,NA,Campanulales,Campanulaceae,NEGLO,Nemacladus glanduliferus var. orientalis,Nemacladus,glanduliferus,"threadstem, Glandular",Nemacladus orientalis,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Campanulales,Campanulaceae,NEOR,Nemacladus orientalis,Nemacladus,orientalis,"threadstem, Glandular",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Campanulales,Campanulaceae,NERU,Nemacladus rubescens,Nemacladus,rubescens,"threadstem, Pretty",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Campanulales,Campanulaceae,NESI,Nemacladus sigmoideus,Nemacladus,sigmoideus,"threadstem, Inyo",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Solanales,Solanaceae,NIAT,Nicotiana attenuata,Nicotiana,attenuata,"tobacco, Coyote",NA,"1,2,4,6,7,8",GW dependent,0,0,0,0,Annual,forb,FAC,UPL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
NA,NA,NA,NA,Solanales,Solanaceae,NICOT,Nicotiana sp,Nicotiana,sp,"tobacco, sp",NA,NA,NA,NA,NA,NA,NA,Annual,forb,FAC,UPL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Amaranthaceae,NIOC2,Nitrophila occidentalis,Nitrophila,occidentalis,"miterwort, Western",NA,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OECA2,Oenothera californica,Oenothera,californica,"evening primrose, California",NA,4,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OECAA2,Oenothera californica ssp. avita,Oenothera,californica,"evening primrose, Gray-leaf California",NA,"4,7",0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OEDE2,Oenothera deltoides,Oenothera,deltoides,"evening primrose, Bird cage /Devil's lantern",NA,7,0,0,0,0,0,Annual/Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OEEL,Oenothera elata,Oenothera,elata,"evening primrose, Tall yellow",NA,7,GW dependent,0,0,0,0,Biennial/Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OEELH,Oenothera elata ssp. hirsutissima,Oenothera,elata,"evening primrose, Tall yellow",NA,"2,6,7",GW dependent,0,0,0,0,Biennial/Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OEELH2,Oenothera elata ssp. hookeri,Oenothera,elata,"evening primrose, Hooker's",NA,"2,4,6",GW dependent,0,0,0,0,Biennial/Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Myrtales,Onagraceae,OEHOA3,Oenothera hookeri ssp. angustifolia,Oenothera,hookeri,"evening primrose, Tall yellow",Oneothera elata ssp. hirsutissima,2,GW dependent,0,0,0,0,Biennial/Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Myrtales,Onagraceae,OEHOG,Oenothera hookeri ssp. grisea,Oenothera,hookeri,"evening primrose, Tall yellow",Oenothera elata ssp. hirsutissima,2,GW dependent,0,0,0,0,Biennial/Perennial,forb,FACW,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OELO,Oenothera longissima,Oenothera,longissima,"evening primrose, Longstem",NA,5,GW dependent,0,0,0,0,Biennial,forb,FACW,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OENOT,Oenothera sp.,Oenothera,sp,Evening primrose,NA,"4,8",0,0,0,0,0,Annual/Biennial/Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Myrtales,Onagraceae,OEVIS,Oenothera villosa ssp. strigosa,Oenothera,villosa,"evening primrose, Hairy",NA,7,GW dependent,0,0,0,0,Biennial,forb,NO,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Cactaceae,OPBA2,Opuntia basilaris,Opuntia,basilaris,"cactus, Beavertail",NA,"2,4",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Caryophyllales,Cactaceae,OPEC,Opuntia echinocarpa,Opuntia,echinocarpa,"cholla, Silver/Golden",Cylindropuntia echinocarpa,"2,4",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Cactaceae,OPPOE,Opuntia polyacantha var. erinacea,Opuntia,polyacantha,"prickly pear, Old man",NA,4,0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,NA,NA,OPSTR,NA,NA,NA,Operational Structures,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,Caryophyllales,Cactaceae,OPUNT,Opuntia sp.,Opuntia,sp,"pear, Prickly",NA,"1,2",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Orobanchaceae,ORCAF,Orobanche californica ssp. feudgei,Orobanche,californica,"broomrape, California",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Orobanchaceae,ORCO4,Orobanche cooperi,Orobanche,cooperi,"broomrape, Desert/Cooper's",NA,2,0,-1,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Orobanchaceae,ORCO5,Orobanche corymbosa,Orobanche,corymbosa,Sagebrush strangler,NA,"2,4",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Orobanchaceae,ORFA,Orobanche fasciculata,Orobanche,fasciculata,"broomrape, Clustered",NA,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Lamiales,Orobanchaceae,ORGRF,Orobanche grayana var. feudgei,Orobanche,grayana,"broomrape, California",Orobanche californica ssp. feudgei,2,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Poales,Poaceae,ORHY,Oryzopsis hymenoides,Oryzopsis,hymenoides,"ricegrass, Indian",Stipa hymenoides,"1,2,3,4,7",0,0,0,0,0,Perennial,grass,UPL,UPL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Solanales,Solanaceae,ORNE,Oryctes nevadensis,Oryctes,nevadensis,"orocytes, Nevada",NA,"2,4",0,0,0,0,-1,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Orobanchaceae,OROBA,Orobanche sp.,Orobanche,sp,Broomrape,NA,"4,7",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Oxalidales,Oxalidaceae,OXALI,Oxalis sp.,Oxalis,sp,"clover, Sour/Sorrel, wood",NA,4,GW dependent,0,0,-1,0,Annual/Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Oxalidales,Oxalidaceae,OXCO,Oxalis corniculata,Oxalis,corniculata,"clover, Creeping sour",NA,"1,4,5,8",GW dependent,0,0,-1,0,Annual/Perennial,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polygonales,Polygonaceae,OXPE2,Oxytheca perfoliata,Oxytheca,perfoliata,"plant, Saucer",NA,"1,2,3,4",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PAAC5,Panicum acuminatum,Panicum,acuminatum,"grass, Tapered rosette",NA,7,GW dependent,0,0,0,0,Perennial,grass,FACW,FACW,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PACA6,Panicum capillare,Panicum,capillare,Witchgrass,NA,"1,3,4,6,7,8",GW dependent,0,0,0,0,Annual,grass,FAC,FACU,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PADI,Panicum dichotomiflorum,Panicum,dichotomiflorum,"panicgrass, Fall",NA,1,GW dependent,0,0,0,0,Annual,weed,FACW,FACW,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PADI6,Paspalum distichum,Paspalum,distichum,knotgrass,NA,"1,2,3,4,6,7,8",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PANIC,Panicum sp.,Panicum,sp,Panicgrass,NA,"1,4,7",0,0,0,0,0,Annual/Perennial,grass,n/a,n/a,4,NA,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Vitales,Vitaceae,PARTH3,Parthenocissus sp.,Parthenocissus,sp,"creeper, Virginia /Woodbine",NA,1,GW dependent,0,0,-1,0,Perennial,weed,n/a,n/a,NA,NA,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Poales,Poaceae,PASPA2,Paspalum sp.,Paspalum,sp,Crowngrass,NA,"0,1,4",0,0,0,0,0,Perennial,grass,n/a,n/a,4,NA,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Vitales,Vitaceae,PAVI5,Parthenocissus vitacea,Parthenocissus,vitacea,Woodbine,NA,"5,7",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polygonales,Polygonaceae,PEAM8,Persicaria amphibia,Persicaria,amphibia,"smartweed, Longroot",NA,7,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Polygonales,Polygonaceae,PEAMA?,Persicaria amphibia var. amphibia,Persicaria,amphibia,"smartweed, Longroot",Persicaria amphibia,5,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PEFL3,Penstemon floridus,Penstemon,floridus,"penstemon, Bubblegum",NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PEFLF,Penstemon floridus var. floridus,Penstemon,floridus,"penstemon, Bubblegum",NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PEHE,Pectocarya heterocarpa,Pectocarya,heterocarpa,"combseed, Chuckwalla",NA,7,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polygonales,Polygonaceae,PEHY6,Persicaria hydropiper,Persicaria,hydropiper,Marshpepper,"Plt bushy; Stm ascending to erect; Infl drooping, pink","2,7",GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,NA,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PEIN3,Penstemon incertus,Penstemon,incertus,"beardtongue, Mohave",NA,7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polygonales,Polygonaceae,PELA22,Persicaria lapathifolia,Persicaria,lapathifolia,"knotweed, Curlytop","Stm asnd to erct; lvs w/ v-shape spot, stip w/ veins; Infl wht to pnk, drooping",7,GW dependent,-1,0,0,0,Annual,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,"Araliales, Pittosporales",Apiales,Apiaceae,PELE5,Perideridia lemmonii,Perideridia,lemmonii,"yampah, Lemmon's",NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,Dipsicales,Adoxales,Adoxaceae,PELU5,Peritoma lutea,Peritoma,lutea,"bee plant, Yellow",NA,"1,2,4,5,6,7,8",GW dependent,0,0,-1,0,Annual,forb,FAC,UPL,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
-1,NA,NA,NA,Polygonales,Polygonaceae,PEMA17,Persicaria maculata,Persicaria,maculata,"lady-s thumb, Spotted",Persicaria maculosa,7,GW dependent,-1,0,-1,0,Annual,weed,FACW,FACW,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Polygonales,Polygonaceae,PEMA24,Persicaria maculosa,Persicaria,maculosa,"lady's thumb, Peach-leafed","Stm erect; lvs gen w/ oval spot, stip stringy; Inf pink & white","2,3,4,6,7",GW dependent,-1,0,-1,0,Perennial,forb,FACW,FACW,NA,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Loasales,Loasaceae,PENI,Petalonyx nitidus,Petalonyx,nitidus,"sandpaper plant, Shinyleaf",NA,7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PENST,Penstemon sp.,Penstemon,sp,Penstemon/Beardtongue,NA,1,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,NA,Herb_Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PEPA8,Penstemon palmeri,Penstemon,palmeri,"penstemon, Palmer's",NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PEPE26,Pectocarya penicillata,Pectocarya,penicillata,"combseed, Sleeping",NA,"3,4,8",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,Dipsicales,Adoxales,Adoxaceae,PEPL10,Peritoma platycarpa,Peritoma,platycarpa,"bee plant, Golden",NA,4,0,0,0,0,0,Annual,forb,n/a,n/a,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,"Araliales, Pittosporales",Apiales,Apiaceae,PERID,Perideridia sp.,Perideridia,sp,Yampah,NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PERO10,Penstemon rostriflorus,Penstemon,rostriflorus,"penstemon, Bridges'",NA,7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Scrophulariales,Plantaginaceae,PERY,Penstemon rydbergii,Penstemon,rydbergii,"penstemon, Rydberg's",NA,7,GW dependent,0,0,0,0,Perennial,forb,FAC,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PESE,Pectocarya setosa,Pectocarya,setosa,"combseed, Moth",NA,"2,3",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Loasales,Loasaceae,PETHT,Petalonyx thurberi ssp. thurberi,Petalonyx,thurberi,"sandpaper plant, Thurber's",NA,4,0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PHACE,Phacelia sp.,Phacelia,sp,Phacelia,NA,1,0,0,0,0,0,Annual/Perennial,forb,n/a,n/a,NA,NA,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Poales,Poaceae,PHAR3,Phalaris arundinacea,Phalaris,arundinacea,"grass, Reed canary",NA,"1,6,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Poales,Poaceae,PHAU7,Phragmites australis,Phragmites,australis,"reed, Common",NA,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,grass,FACW,FACW+,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PHBI,Phacelia bicolor,Phacelia,bicolor,"yellow-throats, Sticky",NA,7,0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Boraginales,Boraginaceae,PHBIB2,Phacelia bicolor var. bicolor,Phacelia,bicolor,"yellow-throats, Sticky",NA,"1,2,4",0,0,0,0,0,Annual,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Poales,Poaceae,PHCO15,Phragmites communis,Phragmites,communis,"reed, Common",Phragmites australis,"1,2,3,4,5,6",GW dependent,0,0,0,0,Perennial,grass,FACW,FACW+,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
